start_date,end_date,day,status,discipline,discipline_code,event,event_medal,phase,gender,event_type,venue,venue_code,location_description,location_code,url
2024-08-01 18:30:00.000,2024-08-01 18:55:00.000,2024-08-01,FINISHED,3x3 Basketball,BK3,Women,0,Women's Pool Round,W,HTEAM,La Concorde 1,LC1,La Concorde 1,LC1,/en/paris-2024/results/3x3-basketball/women/gpa-001400--
2024-08-01 19:00:00.000,2024-08-01 20:30:00.000,2024-08-01,FINISHED,Handball,HBL,Women,0,Women's Preliminary Round Group A,W,HTEAM,South Paris Arena 6,SP6,South Paris Arena 6,SP6,/en/paris-2024/results/handball/women/gpa-001100--
2024-08-01 19:00:00.000,2024-08-01 19:30:00.000,2024-08-01,FINISHED,Surfing,SRF,Women,0,Women's Round 3,W,HATH,"Teahupo'o, Tahiti",TAH,"Teahupo'o, Tahiti",TAH,/en/paris-2024/results/surfing/women/8fnl--------
2024-08-01 19:05:00.000,2024-08-01 19:30:00.000,2024-08-01,FINISHED,3x3 Basketball,BK3,Men,0,Men's Pool Round,M,HTEAM,La Concorde 1,LC1,La Concorde 1,LC1,/en/paris-2024/results/3x3-basketball/men/gpa-001300--
2024-08-01 19:30:00.000,2024-08-01 20:55:00.000,2024-08-01,FINISHED,Water Polo,WPO,Men,0,Men's Preliminary Round - Group A,M,HTEAM,Aquatics Centre,AQC,Aquatics Centre,AQC,/en/paris-2024/results/water-polo/men/gpa-000900--
2024-08-01 19:35:00.000,2024-08-01 20:00:00.000,2024-08-01,FINISHED,3x3 Basketball,BK3,Men,0,Men's Pool Round,M,HTEAM,La Concorde 1,LC1,La Concorde 1,LC1,/en/paris-2024/results/3x3-basketball/men/gpa-001400--
2024-08-01 19:36:00.000,2024-08-01 20:06:00.000,2024-08-01,FINISHED,Surfing,SRF,Women,0,Women's Round 3,W,HATH,"Teahupo'o, Tahiti",TAH,"Teahupo'o, Tahiti",TAH,/en/paris-2024/results/surfing/women/8fnl--------
2024-08-01 19:45:00.000,2024-08-01 21:15:00.000,2024-08-01,FINISHED,Hockey,HOC,Women,0,Women's Pool A,W,HTEAM,Yves-du-Manoir Stadium,YDM,Yves-du-Manoir Stadium - Pitch 1,HO1,/en/paris-2024/results/hockey/women/gpa-001000--
2024-08-01 20:00:00.000,2024-08-01 20:50:00.000,2024-08-01,FINISHED,Beach Volleyball,VBV,Women,0,Women's Preliminary - Pool A - Matches,W,HTEAM,Eiffel Tower Stadium,EIF,Eiffel Tower Stadium - Centre Court,BV0,/en/paris-2024/results/beach-volleyball/women/gpa-000600--
2024-08-01 20:00:00.000,2024-08-01 20:15:00.000,2024-08-01,FINISHED,Cycling BMX Racing,BMX,Men,0,"Men, Quarterfinals",M,ATH,BMX Stadium,VE2,Saint-Quentin-en-Yvelines BMX Stadium,VE2,/en/paris-2024/results/cycling-bmx-racing/men/qfnl--------
2024-08-01 20:12:00.000,2024-08-01 20:42:00.000,2024-08-01,FINISHED,Surfing,SRF,Women,0,Women's Round 3,W,HATH,"Teahupo'o, Tahiti",TAH,"Teahupo'o, Tahiti",TAH,/en/paris-2024/results/surfing/women/8fnl--------
2024-08-01 20:15:00.000,2024-08-01 21:45:00.000,2024-08-01,FINISHED,Hockey,HOC,Women,0,Women's Pool B,W,HTEAM,Yves-du-Manoir Stadium,YDM,Yves-du-Manoir Stadium - Pitch 2,HO2,/en/paris-2024/results/hockey/women/gpb-001200--
2024-08-01 20:20:00.000,2024-08-01 20:35:00.000,2024-08-01,FINISHED,Cycling BMX Racing,BMX,Women,0,"Women, Quarterfinals",W,ATH,BMX Stadium,VE2,Saint-Quentin-en-Yvelines BMX Stadium,VE2,/en/paris-2024/results/cycling-bmx-racing/women/qfnl--------
2024-08-01 20:40:00.000,2024-08-01 20:55:00.000,2024-08-01,FINISHED,Cycling BMX Racing,BMX,Men,0,"Men, Quarterfinals",M,ATH,BMX Stadium,VE2,Saint-Quentin-en-Yvelines BMX Stadium,VE2,/en/paris-2024/results/cycling-bmx-racing/men/qfnl--------
2024-08-01 20:48:00.000,2024-08-01 21:18:00.000,2024-08-01,FINISHED,Surfing,SRF,Women,0,Women's Round 3,W,HATH,"Teahupo'o, Tahiti",TAH,"Teahupo'o, Tahiti",TAH,/en/paris-2024/results/surfing/women/8fnl--------
2024-08-01 21:00:00.000,2024-08-01 22:45:00.000,2024-08-01,FINISHED,Basketball,BKB,Women,0,Women's Group Phase - Group C,W,HTEAM,Pierre Mauroy Stadium,LIL,Pierre Mauroy Stadium,LIL,/en/paris-2024/results/basketball/women/gpc-000400--
2024-08-01 21:00:00.000,2024-08-01 21:50:00.000,2024-08-01,FINISHED,Beach Volleyball,VBV,Men,0,Men's Preliminary - Pool C - Matches,M,HTEAM,Eiffel Tower Stadium,EIF,Eiffel Tower Stadium - Centre Court,BV0,/en/paris-2024/results/beach-volleyball/men/gpc-000400--
2024-08-01 21:00:00.000,2024-08-01 21:15:00.000,2024-08-01,FINISHED,Cycling BMX Racing,BMX,Women,0,"Women, Quarterfinals",W,ATH,BMX Stadium,VE2,Saint-Quentin-en-Yvelines BMX Stadium,VE2,/en/paris-2024/results/cycling-bmx-racing/women/qfnl--------
2024-08-01 21:00:00.000,2024-08-01 22:30:00.000,2024-08-01,FINISHED,Handball,HBL,Women,0,Women's Preliminary Round Group A,W,HTEAM,South Paris Arena 6,SP6,South Paris Arena 6,SP6,/en/paris-2024/results/handball/women/gpa-001200--
2024-08-01 21:00:00.000,2024-08-01 23:15:00.000,2024-08-01,FINISHED,Volleyball,VVO,Women,0,Women's Preliminary Round - Pool A,W,HTEAM,South Paris Arena 1,SP1,South Paris Arena 1,SP1,/en/paris-2024/results/volleyball/women/gpa-000400--
2024-08-01 21:05:00.000,2024-08-01 22:30:00.000,2024-08-01,FINISHED,Water Polo,WPO,Men,0,Men's Preliminary Round - Group B,M,HTEAM,Aquatics Centre,AQC,Aquatics Centre,AQC,/en/paris-2024/results/water-polo/men/gpb-000900--
2024-08-01 21:20:00.000,2024-08-01 21:35:00.000,2024-08-01,FINISHED,Cycling BMX Racing,BMX,Men,0,"Men, Quarterfinals",M,ATH,BMX Stadium,VE2,Saint-Quentin-en-Yvelines BMX Stadium,VE2,/en/paris-2024/results/cycling-bmx-racing/men/qfnl--------
2024-08-01 21:24:00.000,2024-08-01 21:54:00.000,2024-08-01,FINISHED,Surfing,SRF,Women,0,Women's Round 3,W,HATH,"Teahupo'o, Tahiti",TAH,"Teahupo'o, Tahiti",TAH,/en/paris-2024/results/surfing/women/8fnl--------
2024-08-01 21:30:00.000,2024-08-01 21:55:00.000,2024-08-01,FINISHED,3x3 Basketball,BK3,Women,0,Women's Pool Round,W,HTEAM,La Concorde 1,LC1,La Concorde 1,LC1,/en/paris-2024/results/3x3-basketball/women/gpa-001500--
2024-08-01 21:40:00.000,2024-08-01 21:55:00.000,2024-08-01,FINISHED,Cycling BMX Racing,BMX,Women,0,"Women, Quarterfinals",W,ATH,BMX Stadium,VE2,Saint-Quentin-en-Yvelines BMX Stadium,VE2,/en/paris-2024/results/cycling-bmx-racing/women/qfnl--------
2024-08-01 21:52:00.000,2024-08-01 22:03:00.000,2024-08-01,FINISHED,Boxing,BOX,Men's 92kg,0,Men's 92kg - Quarterfinals,M,HATH,North Paris Arena,NPA,North Paris Arena,NPA,/en/paris-2024/results/boxing/men-s-92kg/qfnl000300--
2024-08-01 22:00:00.000,2024-08-01 22:25:00.000,2024-08-01,FINISHED,3x3 Basketball,BK3,Women,0,Women's Pool Round,W,HTEAM,La Concorde 1,LC1,La Concorde 1,LC1,/en/paris-2024/results/3x3-basketball/women/gpa-001600--
2024-08-01 22:00:00.000,2024-08-01 22:50:00.000,2024-08-01,FINISHED,Beach Volleyball,VBV,Women,0,Women's Preliminary - Pool B - Matches,W,HTEAM,Eiffel Tower Stadium,EIF,Eiffel Tower Stadium - Centre Court,BV0,/en/paris-2024/results/beach-volleyball/women/gpb-000600--
2024-08-01 22:00:00.000,2024-08-01 22:30:00.000,2024-08-01,FINISHED,Surfing,SRF,Women,0,Women's Round 3,W,HATH,"Teahupo'o, Tahiti",TAH,"Teahupo'o, Tahiti",TAH,/en/paris-2024/results/surfing/women/8fnl--------
2024-08-01 22:05:00.000,2024-08-01 22:10:00.000,2024-08-01,FINISHED,Cycling BMX Racing,BMX,Men,0,"Men, Last Chance Race",M,ATH,BMX Stadium,VE2,Saint-Quentin-en-Yvelines BMX Stadium,VE2,/en/paris-2024/results/cycling-bmx-racing/men/rep-000100--
2024-08-01 22:08:00.000,2024-08-01 22:19:00.000,2024-08-01,FINISHED,Boxing,BOX,Men's 92kg,0,Men's 92kg - Quarterfinals,M,HATH,North Paris Arena,NPA,North Paris Arena,NPA,/en/paris-2024/results/boxing/men-s-92kg/qfnl000400--
2024-08-01 22:15:00.000,2024-08-01 22:20:00.000,2024-08-01,FINISHED,Cycling BMX Racing,BMX,Women,0,"Women, Last Chance Race",W,ATH,BMX Stadium,VE2,Saint-Quentin-en-Yvelines BMX Stadium,VE2,/en/paris-2024/results/cycling-bmx-racing/women/rep-000100--
2024-08-01 22:35:00.000,2024-08-01 23:00:00.000,2024-08-01,FINISHED,3x3 Basketball,BK3,Men,0,Men's Pool Round,M,HTEAM,La Concorde 1,LC1,La Concorde 1,LC1,/en/paris-2024/results/3x3-basketball/men/gpa-001500--
2024-08-01 22:36:00.000,2024-08-01 23:06:00.000,2024-08-01,FINISHED,Surfing,SRF,Women,0,Women's Round 3,W,HATH,"Teahupo'o, Tahiti",TAH,"Teahupo'o, Tahiti",TAH,/en/paris-2024/results/surfing/women/8fnl--------
2024-08-01 23:12:00.000,2024-08-01 23:42:00.000,2024-08-01,FINISHED,Surfing,SRF,Women,0,Women's Round 3,W,HATH,"Teahupo'o, Tahiti",TAH,"Teahupo'o, Tahiti",TAH,/en/paris-2024/results/surfing/women/8fnl--------
2024-08-01 23:35:00.000,2024-08-01 23:50:00.000,2024-08-01,FINISHED,3x3 Basketball,BK3,Men,0,Men's Pool Round,M,HTEAM,La Concorde 1,LC1,La Concorde 1,LC1,/en/paris-2024/results/3x3-basketball/men/gpa-001600--
2024-08-01 23:48:00.000,2024-08-02 00:18:00.000,2024-08-01,FINISHED,Surfing,SRF,Men,0,Men's Quarterfinals,M,HATH,"Teahupo'o, Tahiti",TAH,"Teahupo'o, Tahiti",TAH,/en/paris-2024/results/surfing/men/qfnl--------
2024-08-02 00:24:00.000,2024-08-02 00:54:00.000,2024-08-01,FINISHED,Surfing,SRF,Men,0,Men's Quarterfinals,M,HATH,"Teahupo'o, Tahiti",TAH,"Teahupo'o, Tahiti",TAH,/en/paris-2024/results/surfing/men/qfnl--------
2024-08-02 01:00:00.000,2024-08-02 01:30:00.000,2024-08-01,FINISHED,Surfing,SRF,Men,0,Men's Quarterfinals,M,HATH,"Teahupo'o, Tahiti",TAH,"Teahupo'o, Tahiti",TAH,/en/paris-2024/results/surfing/men/qfnl--------
2024-08-02 01:36:00.000,2024-08-02 02:06:00.000,2024-08-01,FINISHED,Surfing,SRF,Men,0,Men's Quarterfinals,M,HATH,"Teahupo'o, Tahiti",TAH,"Teahupo'o, Tahiti",TAH,/en/paris-2024/results/surfing/men/qfnl--------
2024-08-02 02:12:00.000,2024-08-02 02:42:00.000,2024-08-01,FINISHED,Surfing,SRF,Women,0,Women's Quarterfinals,W,HATH,"Teahupo'o, Tahiti",TAH,"Teahupo'o, Tahiti",TAH,/en/paris-2024/results/surfing/women/qfnl--------
2024-08-02 02:48:00.000,2024-08-02 03:18:00.000,2024-08-01,FINISHED,Surfing,SRF,Women,0,Women's Quarterfinals,W,HATH,"Teahupo'o, Tahiti",TAH,"Teahupo'o, Tahiti",TAH,/en/paris-2024/results/surfing/women/qfnl--------
2024-08-02 03:24:00.000,2024-08-02 03:54:00.000,2024-08-01,FINISHED,Surfing,SRF,Women,0,Women's Quarterfinals,W,HATH,"Teahupo'o, Tahiti",TAH,"Teahupo'o, Tahiti",TAH,/en/paris-2024/results/surfing/women/qfnl--------
2024-08-02 04:00:00.000,2024-08-02 04:30:00.000,2024-08-01,FINISHED,Surfing,SRF,Women,0,Women's Quarterfinals,W,HATH,"Teahupo'o, Tahiti",TAH,"Teahupo'o, Tahiti",TAH,/en/paris-2024/results/surfing/women/qfnl--------
2024-08-02 09:00:00.000,2024-08-02 09:25:00.000,2024-08-02,FINISHED,3x3 Basketball,BK3,Women,0,Women's Pool Round,W,HTEAM,La Concorde 1,LC1,La Concorde 1,LC1,/en/paris-2024/results/3x3-basketball/women/gpa-001700--
2024-08-02 09:00:00.000,2024-08-02 09:50:00.000,2024-08-02,FINISHED,Beach Volleyball,VBV,Women,0,Women's Preliminary - Pool E - Matches,W,HTEAM,Eiffel Tower Stadium,EIF,Eiffel Tower Stadium - Centre Court,BV0,/en/paris-2024/results/beach-volleyball/women/gpe-000500--
2024-08-02 09:00:00.000,2024-08-02 10:30:00.000,2024-08-02,FINISHED,Handball,HBL,Men,0,Men's Preliminary Round Group B,M,HTEAM,South Paris Arena 6,SP6,South Paris Arena 6,SP6,/en/paris-2024/results/handball/men/gpb-001000--
2024-08-02 09:00:00.000,2024-08-02 11:15:00.000,2024-08-02,FINISHED,Volleyball,VVO,Men,0,Men's Preliminary Round - Pool C,M,HTEAM,South Paris Arena 1,SP1,South Paris Arena 1,SP1,/en/paris-2024/results/volleyball/men/gpc-000500--
2024-08-02 09:30:00.000,2024-08-02 09:55:00.000,2024-08-02,FINISHED,3x3 Basketball,BK3,Women,0,Women's Pool Round,W,HTEAM,La Concorde 1,LC1,La Concorde 1,LC1,/en/paris-2024/results/3x3-basketball/women/gpa-001800--
2024-08-02 09:30:00.000,2024-08-02 09:49:00.000,2024-08-02,FINISHED,Archery,ARC,Mixed Team,0,Mixed Team 1/8 Elimination Round,X,HTEAM,Invalides,INV,Invalides,INV,/en/paris-2024/results/archery/mixed-team/8fnl000200--
2024-08-02 09:30:00.000,2024-08-02 14:00:00.000,2024-08-02,FINISHED,Shooting,SHO,Skeet Men,0,Skeet Men's Qualification,M,ATH,Chateauroux Shooting Ctr,CTX,Chateauroux - Shotgun Range,SH6,/en/paris-2024/results/shooting/skeet-men/qual--------
2024-08-02 09:49:00.000,2024-08-02 10:08:00.000,2024-08-02,FINISHED,Archery,ARC,Mixed Team,0,Mixed Team 1/8 Elimination Round,X,HTEAM,Invalides,INV,Invalides,INV,/en/paris-2024/results/archery/mixed-team/8fnl000300--
2024-08-02 10:00:00.000,2024-08-02 10:50:00.000,2024-08-02,FINISHED,Beach Volleyball,VBV,Men,0,Men's Preliminary - Pool B - Matches,M,HTEAM,Eiffel Tower Stadium,EIF,Eiffel Tower Stadium - Centre Court,BV0,/en/paris-2024/results/beach-volleyball/men/gpb-000500--
2024-08-02 10:00:00.000,2024-08-02 11:30:00.000,2024-08-02,FINISHED,Hockey,HOC,Women,0,Women's Pool A,W,HTEAM,Yves-du-Manoir Stadium,YDM,Yves-du-Manoir Stadium - Pitch 1,HO1,/en/paris-2024/results/hockey/women/gpa-001100--
2024-08-02 10:05:00.000,2024-08-02 10:30:00.000,2024-08-02,FINISHED,3x3 Basketball,BK3,Men,0,Men's Pool Round,M,HTEAM,La Concorde 1,LC1,La Concorde 1,LC1,/en/paris-2024/results/3x3-basketball/men/gpa-001700--
2024-08-02 10:08:00.000,2024-08-02 10:27:00.000,2024-08-02,FINISHED,Archery,ARC,Mixed Team,0,Mixed Team 1/8 Elimination Round,X,HTEAM,Invalides,INV,Invalides,INV,/en/paris-2024/results/archery/mixed-team/8fnl000400--
2024-08-02 10:27:00.000,2024-08-02 10:46:00.000,2024-08-02,FINISHED,Archery,ARC,Mixed Team,0,Mixed Team 1/8 Elimination Round,X,HTEAM,Invalides,INV,Invalides,INV,/en/paris-2024/results/archery/mixed-team/8fnl000100--
2024-08-02 10:30:00.000,2024-08-02 12:00:00.000,2024-08-02,FINISHED,Hockey,HOC,Men,0,Men's Pool A,M,HTEAM,Yves-du-Manoir Stadium,YDM,Yves-du-Manoir Stadium - Pitch 2,HO2,/en/paris-2024/results/hockey/men/gpa-001300--
2024-08-02 10:35:00.000,2024-08-02 11:00:00.000,2024-08-02,FINISHED,3x3 Basketball,BK3,Men,0,Men's Pool Round,M,HTEAM,La Concorde 1,LC1,La Concorde 1,LC1,/en/paris-2024/results/3x3-basketball/men/gpa-001800--
2024-08-02 10:42:00.000,2024-08-02 10:49:00.000,2024-08-02,FINISHED,Rowing,ROW,Men's Pair,0,Men's Pair Finals,M,TEAM,Nautical St - Flat water,VN1,Vaires-sur-Marne Nautical Stadium - Flat water,VN1,/en/paris-2024/results/rowing/men-s-pair/fnl---------
2024-08-02 10:46:00.000,2024-08-02 11:05:00.000,2024-08-02,FINISHED,Archery,ARC,Mixed Team,0,Mixed Team 1/8 Elimination Round,X,HTEAM,Invalides,INV,Invalides,INV,/en/paris-2024/results/archery/mixed-team/8fnl000700--
2024-08-02 11:00:00.000,2024-08-02 12:45:00.000,2024-08-02,FINISHED,Basketball,BKB,Men,0,Men's Group Phase - Group B,M,HTEAM,Pierre Mauroy Stadium,LIL,Pierre Mauroy Stadium,LIL,/en/paris-2024/results/basketball/men/gpb-000500--
2024-08-02 11:00:00.000,2024-08-02 11:50:00.000,2024-08-02,FINISHED,Beach Volleyball,VBV,Men,0,Men's Preliminary - Pool E - Matches,M,HTEAM,Eiffel Tower Stadium,EIF,Eiffel Tower Stadium - Centre Court,BV0,/en/paris-2024/results/beach-volleyball/men/gpe-000500--
2024-08-02 11:00:00.000,2024-08-02 12:30:00.000,2024-08-02,FINISHED,Handball,HBL,Men,0,Men's Preliminary Round Group B,M,HTEAM,South Paris Arena 6,SP6,South Paris Arena 6,SP6,/en/paris-2024/results/handball/men/gpb-001100--
2024-08-02 11:05:00.000,2024-08-02 11:24:00.000,2024-08-02,FINISHED,Archery,ARC,Mixed Team,0,Mixed Team 1/8 Elimination Round,X,HTEAM,Invalides,INV,Invalides,INV,/en/paris-2024/results/archery/mixed-team/8fnl000600--
2024-08-02 11:24:00.000,2024-08-02 11:43:00.000,2024-08-02,FINISHED,Archery,ARC,Mixed Team,0,Mixed Team 1/8 Elimination Round,X,HTEAM,Invalides,INV,Invalides,INV,/en/paris-2024/results/archery/mixed-team/8fnl000500--
2024-08-02 11:30:00.000,2024-08-02 11:37:00.000,2024-08-02,FINISHED,Rowing,ROW,Men's Pair,1,Men's Pair Finals,M,TEAM,Nautical St - Flat water,VN1,Vaires-sur-Marne Nautical Stadium - Flat water,VN1,/en/paris-2024/results/rowing/men-s-pair/fnl---------
2024-08-02 11:43:00.000,2024-08-02 12:02:00.000,2024-08-02,FINISHED,Archery,ARC,Mixed Team,0,Mixed Team 1/8 Elimination Round,X,HTEAM,Invalides,INV,Invalides,INV,/en/paris-2024/results/archery/mixed-team/8fnl000800--
2024-08-02 12:00:00.000,2024-08-02 12:50:00.000,2024-08-02,FINISHED,Beach Volleyball,VBV,Women,0,Women's Preliminary - Pool C - Matches,W,HTEAM,Eiffel Tower Stadium,EIF,Eiffel Tower Stadium - Centre Court,BV0,/en/paris-2024/results/beach-volleyball/women/gpc-000500--
2024-08-02 12:00:00.000,2024-08-02 13:30:00.000,2024-08-02,FINISHED,Trampoline Gymnastics,GTR,Women,0,Women's Qualification,W,ATH,Bercy Arena,BCY,Bercy Arena,BCY,/en/paris-2024/results/trampoline-gymnastics/women/qual000001--
2024-08-02 12:30:00.000,2024-08-02 12:55:00.000,2024-08-02,FINISHED,3x3 Basketball,BK3,Women,0,Women's Pool Round,W,HTEAM,La Concorde 1,LC1,La Concorde 1,LC1,/en/paris-2024/results/3x3-basketball/women/gpa-001900--
2024-08-02 12:45:00.000,2024-08-02 14:15:00.000,2024-08-02,FINISHED,Hockey,HOC,Women,0,Women's Pool A,W,HTEAM,Yves-du-Manoir Stadium,YDM,Yves-du-Manoir Stadium - Pitch 1,HO1,/en/paris-2024/results/hockey/women/gpa-001200--
2024-08-02 13:00:00.000,2024-08-02 13:25:00.000,2024-08-02,FINISHED,3x3 Basketball,BK3,Women,0,Women's Pool Round,W,HTEAM,La Concorde 1,LC1,La Concorde 1,LC1,/en/paris-2024/results/3x3-basketball/women/gpa-002000--
2024-08-02 13:00:00.000,2024-08-02 15:15:00.000,2024-08-02,FINISHED,Volleyball,VVO,Men,0,Men's Preliminary Round - Pool B,M,HTEAM,South Paris Arena 1,SP1,South Paris Arena 1,SP1,/en/paris-2024/results/volleyball/men/gpb-000500--
2024-08-02 13:15:00.000,2024-08-02 14:45:00.000,2024-08-02,FINISHED,Hockey,HOC,Men,0,Men's Pool B,M,HTEAM,Yves-du-Manoir Stadium,YDM,Yves-du-Manoir Stadium - Pitch 2,HO2,/en/paris-2024/results/hockey/men/gpb-001300--
2024-08-02 13:30:00.000,2024-08-02 15:15:00.000,2024-08-02,FINISHED,Basketball,BKB,Men,0,Men's Group Phase - Group A,M,HTEAM,Pierre Mauroy Stadium,LIL,Pierre Mauroy Stadium,LIL,/en/paris-2024/results/basketball/men/gpa-000500--
2024-08-02 13:35:00.000,2024-08-02 14:00:00.000,2024-08-02,FINISHED,3x3 Basketball,BK3,Men,0,Men's Pool Round,M,HTEAM,La Concorde 1,LC1,La Concorde 1,LC1,/en/paris-2024/results/3x3-basketball/men/gpa-001900--
2024-08-02 13:50:00.000,2024-08-02 14:20:00.000,2024-08-02,FINISHED,Trampoline Gymnastics,GTR,Women,1,Women's Final,W,ATH,Bercy Arena,BCY,Bercy Arena,BCY,/en/paris-2024/results/trampoline-gymnastics/women/fnl-000001--
2024-08-02 14:00:00.000,2024-08-02 15:30:00.000,2024-08-02,FINISHED,Handball,HBL,Men,0,Men's Preliminary Round Group A,M,HTEAM,South Paris Arena 6,SP6,South Paris Arena 6,SP6,/en/paris-2024/results/handball/men/gpa-001000--
2024-08-02 14:00:00.000,2024-08-02 15:25:00.000,2024-08-02,FINISHED,Water Polo,WPO,Women,0,Women's Preliminary Round - Group A,W,HTEAM,Aquatics Centre,AQC,Aquatics Centre,AQC,/en/paris-2024/results/water-polo/women/gpa-000700--
2024-08-02 14:05:00.000,2024-08-02 14:30:00.000,2024-08-02,FINISHED,3x3 Basketball,BK3,Men,0,Men's Pool Round,M,HTEAM,La Concorde 1,LC1,La Concorde 1,LC1,/en/paris-2024/results/3x3-basketball/men/gpa-002000--
2024-08-02 14:15:00.000,2024-08-02 14:34:00.000,2024-08-02,FINISHED,Archery,ARC,Mixed Team,0,Mixed Team Quarterfinals,X,HTEAM,Invalides,INV,Invalides,INV,/en/paris-2024/results/archery/mixed-team/qfnl000200--
2024-08-02 14:34:00.000,2024-08-02 14:53:00.000,2024-08-02,FINISHED,Archery,ARC,Mixed Team,0,Mixed Team Quarterfinals,X,HTEAM,Invalides,INV,Invalides,INV,/en/paris-2024/results/archery/mixed-team/qfnl000100--
2024-08-02 14:53:00.000,2024-08-02 15:12:00.000,2024-08-02,FINISHED,Archery,ARC,Mixed Team,0,Mixed Team Quarterfinals,X,HTEAM,Invalides,INV,Invalides,INV,/en/paris-2024/results/archery/mixed-team/qfnl000300--
2024-08-02 15:00:00.000,2024-08-02 15:50:00.000,2024-08-02,FINISHED,Beach Volleyball,VBV,Men,0,Men's Preliminary - Pool F - Matches,M,HTEAM,Eiffel Tower Stadium,EIF,Eiffel Tower Stadium - Centre Court,BV0,/en/paris-2024/results/beach-volleyball/men/gpf-000500--
2024-08-02 15:00:00.000,2024-08-02 16:45:00.000,2024-08-02,FINISHED,Football,FBL,Men,0,Men's Quarter-finals,M,HTEAM,Parc des Princes,PDP,"Parc des Princes, Paris",PDP,/en/paris-2024/results/football/men/qfnl000300--
2024-08-02 15:12:00.000,2024-08-02 15:31:00.000,2024-08-02,FINISHED,Archery,ARC,Mixed Team,0,Mixed Team Quarterfinals,X,HTEAM,Invalides,INV,Invalides,INV,/en/paris-2024/results/archery/mixed-team/qfnl000400--
2024-08-02 15:31:00.000,2024-08-02 15:50:00.000,2024-08-02,FINISHED,Archery,ARC,Mixed Team,0,Mixed Team Semifinals,X,HTEAM,Invalides,INV,Invalides,INV,/en/paris-2024/results/archery/mixed-team/sfnl000100--
2024-08-02 15:35:00.000,2024-08-02 17:00:00.000,2024-08-02,FINISHED,Water Polo,WPO,Women,0,Women's Preliminary Round - Group B,W,HTEAM,Aquatics Centre,AQC,Aquatics Centre,AQC,/en/paris-2024/results/water-polo/women/gpb-000700--
2024-08-02 15:50:00.000,2024-08-02 16:09:00.000,2024-08-02,FINISHED,Archery,ARC,Mixed Team,0,Mixed Team Semifinals,X,HTEAM,Invalides,INV,Invalides,INV,/en/paris-2024/results/archery/mixed-team/sfnl000200--
2024-08-02 16:00:00.000,2024-08-02 16:50:00.000,2024-08-02,FINISHED,Beach Volleyball,VBV,Men,0,Men's Preliminary - Pool F - Matches,M,HTEAM,Eiffel Tower Stadium,EIF,Eiffel Tower Stadium - Centre Court,BV0,/en/paris-2024/results/beach-volleyball/men/gpf-000600--
2024-08-02 16:00:00.000,2024-08-02 17:30:00.000,2024-08-02,FINISHED,Handball,HBL,Men,0,Men's Preliminary Round Group A,M,HTEAM,South Paris Arena 6,SP6,South Paris Arena 6,SP6,/en/paris-2024/results/handball/men/gpa-001100--
2024-08-02 16:24:00.000,2024-08-02 16:43:00.000,2024-08-02,FINISHED,Archery,ARC,Mixed Team,3,Mixed Team Finals,X,HTEAM,Invalides,INV,Invalides,INV,/en/paris-2024/results/archery/mixed-team/fnl-000200--
2024-08-02 16:34:00.000,2024-08-02 16:45:00.000,2024-08-02,FINISHED,Boxing,BOX,Men's 51kg,0,Men's 51kg - Quarterfinals,M,HATH,North Paris Arena,NPA,North Paris Arena,NPA,/en/paris-2024/results/boxing/men-s-51kg/qfnl000100--
2024-08-02 16:43:00.000,2024-08-02 17:02:00.000,2024-08-02,FINISHED,Archery,ARC,Mixed Team,1,Mixed Team Finals,X,HTEAM,Invalides,INV,Invalides,INV,/en/paris-2024/results/archery/mixed-team/fnl-000100--
2024-08-02 16:50:00.000,2024-08-02 17:01:00.000,2024-08-02,FINISHED,Boxing,BOX,Men's 51kg,0,Men's 51kg - Quarterfinals,M,HATH,North Paris Arena,NPA,North Paris Arena,NPA,/en/paris-2024/results/boxing/men-s-51kg/qfnl000200--
2024-08-02 17:00:00.000,2024-08-02 17:50:00.000,2024-08-02,FINISHED,Beach Volleyball,VBV,Women,0,Women's Preliminary - Pool E - Matches,W,HTEAM,Eiffel Tower Stadium,EIF,Eiffel Tower Stadium - Centre Court,BV0,/en/paris-2024/results/beach-volleyball/women/gpe-000600--
2024-08-02 17:00:00.000,2024-08-02 18:45:00.000,2024-08-02,FINISHED,Football,FBL,Men,0,Men's Quarter-finals,M,HTEAM,Lyon Stadium,LYO,"Lyon Stadium, Lyon",LYO,/en/paris-2024/results/football/men/qfnl000400--
2024-08-02 17:00:00.000,2024-08-02 18:30:00.000,2024-08-02,FINISHED,Hockey,HOC,Men,0,Men's Pool B,M,HTEAM,Yves-du-Manoir Stadium,YDM,Yves-du-Manoir Stadium - Pitch 1,HO1,/en/paris-2024/results/hockey/men/gpb-001400--
2024-08-02 17:00:00.000,2024-08-02 19:15:00.000,2024-08-02,FINISHED,Volleyball,VVO,Men,0,Men's Preliminary Round - Pool A,M,HTEAM,South Paris Arena 1,SP1,South Paris Arena 1,SP1,/en/paris-2024/results/volleyball/men/gpa-000500--
2024-08-02 17:06:00.000,2024-08-02 17:17:00.000,2024-08-02,FINISHED,Boxing,BOX,Men's 80kg,0,Men's 80kg - Quarterfinals,M,HATH,North Paris Arena,NPA,North Paris Arena,NPA,/en/paris-2024/results/boxing/men-s-80kg/qfnl000100--
